	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
bzb_____________A	0.881470363382293	0.9131704765083379	0.8889911376608376	0.9304596619459778	0.9143960293782528	0.8947940448169923	0.8784422421279572	0.8773854982935847	0.8845323021057612	0.9009413013043578	0.9212466764089944	0.9166989567755025	0.9125857431428955	0.875800754401288	0.8932164020535208	0.8805026863359818	0.890534308064329	0.9316226424667554	0.9243047877102084	0.8957613709900678
bza_____________A	0.892044083310004	0.8946671170745849	0.8340071783941605	0.8292683870089367	0.8336930281738858	0.8521096576475404	0.8238453713952212	0.8113238625382895	0.8257454866311252	0.8493116344160843	0.8503999943188498	0.87429573499722	0.8220873603435627	0.8520176349671078	0.8717595049010683	0.8104746595737832	0.7627270938348751	0.8666684871593162	0.8463628878363912	0.8408770566449497
bzo_____________A	0.9430883809413442	0.9073550412826132	0.8743843948793893	0.9215097006553876	0.9099102431774153	0.8830484282160764	0.863591906548894	0.8597900967715041	0.8686623876924908	0.8870167263268659	0.9159094672267158	0.9054359865739561	0.9075545059333565	0.8682613107222225	0.8864403013793003	0.86212271289747	0.8777280869168378	0.9283582240418352	0.9209863629698043	0.8811578830790107
bzn_____________A	0.9430883809413442	0.9073550412826132	0.8785957143745033	0.9239079634853832	0.9099102431774153	0.885860071607737	0.8673841198184864	0.8644724282570782	0.872470977059679	0.8901570653901724	0.9159094672267158	0.9084080488188109	0.9075545059333565	0.8682613107222225	0.8864403013793003	0.8672701021067197	0.8812788182316473	0.9283582240418352	0.9209863629698043	0.8849935606373995
bzm_____________A	0.8752158562179273	0.9073550412826132	0.8791979071021223	0.924251077594648	0.9099102431774153	0.8862640132377237	0.8679281002323317	0.8651422625364888	0.8730169167625598	0.8906073214474348	0.9159094672267158	0.9088331977964633	0.9075545059333565	0.8682613107222225	0.8864403013793003	0.8680049514295722	0.8817876855009383	0.9283582240418352	0.9209863629698043	0.8855423040444839
bzl_____________A	0.9461502529073762	0.9131704765083379	0.8857200633500417	0.9286067078242708	0.9143960293782528	0.8925952520304071	0.8754856222670224	0.8737753831682256	0.8815962297577338	0.8985341429634598	0.9212466764089944	0.9144090535334419	0.9125857431428955	0.875800754401288	0.8932164020535208	0.8765530050676446	0.8877562324261851	0.9316226424667554	0.9243047877102084	0.8928069787831321
bzk_____________A	0.9210283058824378	0.8646498650602492	0.81334808677961	0.8808840006631955	0.878316523122176	0.8279102381576096	0.7963550266471552	0.779861241038847	0.7911229852163826	0.8148613533205709	0.8765027138473653	0.8533845819427466	0.8716020948265963	0.8146024207714607	0.8375415301687822	0.7806707929293984	0.8236636372435828	0.9055830640404273	0.8981477752515259	0.8136735816021654
bzj_____________A	0.8673374913062202	0.8646498650602492	0.8016723062126663	0.7948158292615196	0.8002822731017744	0.8202073992185415	0.7859621302253621	0.7665217524110585	0.6266768461075147	0.8054402802787264	0.8103377749136679	0.8446704520471225	0.7832312782880338	0.8146024207714607	0.8375415301687822	0.7657746880062684	0.7236818779158016	0.8417398436109663	0.8205894317786362	0.8025504625553529
bzi_____________A	0.8657118865796072	0.9131704765083379	0.8918840947046713	0.9224297891214239	0.9023192110842764	0.8967520316186307	0.8810688833364513	0.8805796702908728	0.8871378882270258	0.9030784624121982	0.9116648932364155	0.9187256548504654	0.8993450783326974	0.875800754401288	0.8932164020535208	0.8839868143758871	0.8802618111092253	0.9217485472708137	0.9121591629013165	0.898376055690388
bzh_____________A	0.933802112479399	0.8946671170745849	0.8563139008853853	0.9059804881775122	0.8962147513576566	0.8666860107152055	0.8436390537707666	0.836375114572049	0.7222490821599445	0.8662735525756936	0.9008505009708903	0.8903171598194175	0.8921855181291659	0.8520176349671078	0.8717595049010683	0.8383719956430331	0.8568714205896537	0.9180892119731554	0.909944891960585	0.8614972334369668
