	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
woo_____________A	0.02252302658843677	0.023796132612151497	0.012560716669437604	0.016195386516969494	0.029222132383524575	0.014570516135018717	0.01779980822725915	0.021103415003875116	0.028510430041344004	0.01749715054860084	0.01965530149482291	0.027138733218874396	0.015986460063044904	0.030419475465777307	0.021488764386464573	0.010110807154684945	0.01688737805221104	0.04024299310894481	0.014675463502713221	0.02746094675635485
won_____________A	0.027048761212227133	0.02976707017997967	0.01842092018245178	0.020710885789054133	0.029573021938743966	0.022166562983743025	0.01792363646992043	0.02444955785926171	0.04893826811630071	0.023038091927924144	0.03276965971910954	0.03713148947791399	0.02359871069594782	0.030640964495545642	0.027928808827134343	0.020361329344538336	0.017009502586142273	0.05948271607830238	0.017765155258862114	0.036640231233305016
woi_____________A	0.025096559891498005	0.02020510098021878	0.012064025620562599	0.0130482904814504	0.02230797574083224	0.01813411532811795	0.017023541850342	0.018570305207142174	0.021100932656138698	0.014918629964352153	0.01945546408317	0.026867707218721695	0.020479430099978473	0.03013742299379664	0.021283727037433236	0.014130039797331405	0.01673383816141242	0.05576311954241102	0.016247157750186272	0.02714003504653896
wok_____________A	0.025924533829759105	0.022885837429576505	0.012171118491258452	0.015597074154038435	0.02780978246338466	0.016865843158605887	0.017294025465076572	0.02034637119213171	0.027224954608643236	0.016968989245330253	0.019012328969849633	0.02626921118540091	0.018717190545319555	0.02950461924086731	0.020829746709037245	0.012772114456100776	0.016396896611394537	0.05621246550513966	0.01723143273557901	0.0264365227787717
woe_____________A	0.02187154629042324	0.02997140555103554	0.019593575278009773	0.019580402424431667	0.023436775082457995	0.02011328392266612	0.017916707488541905	0.024884912975244713	0.044750802892571905	0.021550578268178584	0.033208441238128585	0.03775601727821053	0.021367344544703272	0.03169868332672653	0.028672849600856736	0.01807219090654733	0.017399489334810753	0.042038011260927814	0.014742199333513561	0.03697617029045761
wod_____________A	0.02375928406590684	0.025102879301195258	0.013118812803849161	0.01700594525513979	0.031233673346913925	0.015384800112025719	0.018904167468377062	0.02218992412742188	0.030305480384779034	0.01880737794907053	0.020963500265170718	0.0290447658023538	0.01665195137915115	0.032477072703331625	0.023090022969862945	0.010432450749445881	0.017831215809789448	0.04380841403990234	0.015417056250289017	0.029079661592778836
wog_____________A	0.01770076210255477	0.018590538635286778	0.011431984090301913	0.011871275245402076	0.019842143192869036	0.01376249840267742	0.016193246910653228	0.01700424185719677	0.018255880853599065	0.01385712194740917	0.018333460963979812	0.025358422856448914	0.015020816674704464	0.02851662441817986	0.020135751675824085	0.009793474535001647	0.01588947528531298	0.029897140845857793	0.012450373997310872	0.025379390274284947
wof_____________A	0.029634449536963297	0.031807496352720954	0.01576224923184347	0.020879168769613914	0.041181821702197814	0.019194982174532693	0.02328456525588714	0.027703504386062682	0.039231619516843	0.0237980972428376	0.02644887255677252	0.03657247962498209	0.020486009914728286	0.03992622072783607	0.029212318207372936	0.011973307753393126	0.02189390778598761	0.05951109573174369	0.01850753170093865	0.03671478998964908
woa_____________A	0.012520722793964103	0.01300703408049658	0.008652608197109063	0.0082504678824857	0.013456611344061783	0.009682057409325555	0.011694432550146738	0.01168798874726301	0.011270388721595885	0.009162356069760949	0.012271635442976095	0.016553659637800235	0.010944545267703297	0.018307228731796788	0.013161707227373283	0.007764551029330319	0.011374410305843491	0.018975151542324136	0.00939218552644332	0.016901045877119054
woc_____________A	0.02320838982518057	0.027934653210345366	0.018452388254628947	0.018289279252226162	0.021819655098600847	0.021195399111135053	0.016674804408922668	0.023232451194485266	0.041276188758264956	0.019678191010246458	0.030583931541738427	0.03399454288393016	0.02266494520035172	0.02926866839278682	0.026168696359217057	0.01966739382773884	0.016273754368966935	0.04885185127113575	0.01531377985287302	0.034191429693124734
