	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
tjo_____________A	0.10933711230789095	0.12500812874438683	0.12318375348296752	0.17449431697094783	0.14393183875161056	0.278858047035216	0.16637464731172028	0.20995179537648975	0.09976791923713554	0.19985223162013546	0.10056087110694811	0.13934507225396703	0.11657974044901308	0.10302358657145501	0.10913865143344914	0.14216921611966915	0.17976089615664678	0.11663915875640046	0.12524855596779771	0.13049884751856167
tjn_____________A	0.41975204966116003	0.5246241223759247	0.34891225594758685	0.3400004436856295	0.25316911608791715	0.5818413048301012	0.2859414514889009	0.4258448204558588	0.43487776917405413	0.3609172682693811	0.39384292259159304	0.48934324239912064	0.5220911375709206	0.4386464396132015	0.41159240897291405	0.37704553467405727	0.339344709295476	0.3839182825436278	0.3518929322405611	0.6076812572045759
mfa_____________A	0.4434147343933116	0.49406542614306276	0.5338094508374721	0.4175800583111589	0.4620403385398765	0.15132719392449043	0.5576936599981733	0.42958748269752633	0.0995300725660681	0.48082293602663245	0.6213027347558283	0.32410595571456974	0.4869187730129901	0.4769106023787673	0.4973838788561354	0.39416786339111043	0.5341818908272118	0.5260882099242199	0.5758387200295911	0.1581575585905227
mfb_____________A	0.5214528577088173	0.23644309277711376	0.6692481168757892	0.6740038881814676	0.7348763489905494	0.20038484876392654	0.7601218235434677	0.6526202076544886	0.10093185940456292	0.658597709704161	0.32542305305147745	0.18679101624141525	0.3452208312099986	0.38555762480232014	0.28601401441498725	0.5108325642911506	0.585830681418148	0.3665627851088626	0.41830425363050056	0.12151405443039794
mfc_____________A	0.1854228393428153	0.19344896256887928	0.1943958819509562	0.14772193312742388	0.12572311188003768	0.1972028656526656	0.1445059699803727	0.17293669680858562	0.17283308533921665	0.1716647103651965	0.22546712525857415	0.21433298359743927	0.24574676042136578	0.20931063282777457	0.19682509476705154	0.16653033979008192	0.180423751414993	0.17853179958391666	0.13281711765004317	0.23587432230583727
mfd_____________A	0.19556323612265183	0.2645989155458756	0.20320239719527794	0.15598066596085677	0.13134270438598883	0.24133647375361078	0.15195843439412	0.18529712254829878	0.16049028269469845	0.18066283739130717	0.23541274082407623	0.22819467641278432	0.26121239147855285	0.21887348435066473	0.2078494020959976	0.18366120601270022	0.1614140652543418	0.18872056311126925	0.19481732692684253	0.25596208987403407
mfe_____________A	0.6135942852389936	0.6771890578016121	0.5065641091945117	0.5296542035710379	0.4916966805802553	0.30120482119379904	0.5396932959544444	0.6296898645643049	0.28333113112071745	0.5679028292425633	0.745091136271757	0.27306572786954886	0.5707718204487116	0.23452676939172654	0.6145622012561943	0.3477559935474557	0.6799213165478278	0.4476066209582836	0.7340142859976129	0.2647833640063934
mff_____________A	0.11161814478621203	0.09991782935438057	0.12258871350053131	0.1762655969855558	0.14540824252214204	0.2407122471866202	0.1636003424893841	0.20570083531742347	0.10983055091285919	0.2002128529455359	0.09883140890027446	0.13887072624911284	0.11357192217366373	0.10716563153892805	0.10792008641966958	0.141520083940697	0.19565901391334783	0.11577918189107032	0.09516063752099266	0.12898552869655358
mfg_____________A	0.193760806050215	0.26035602471408276	0.19991799827856313	0.1541342121249974	0.1301839303587311	0.23186228400265615	0.14888035490792573	0.18032220230669826	0.1552163164928992	0.17814416643115571	0.23102120837333742	0.22357664572027128	0.25465753383174383	0.21848682372166223	0.20391434692965363	0.18091938598450022	0.15692725958426754	0.18514655182512196	0.19341113404727775	0.24814197950728756
mfh_____________A	0.1875769647882879	0.24894707875929936	0.19161462824334646	0.14846046385918643	0.12647973852747685	0.21538820955973872	0.14154717581599185	0.1684563265704542	0.14277434629845684	0.1711187031893553	0.2206535554257367	0.21155754689280667	0.23918328006087408	0.21477126841707894	0.19404743673482994	0.17340953263266543	0.1466946605550493	0.17609955439190914	0.188693569551639	0.22899911720521302
mfi_____________A	0.175524229737812	0.18141038007728225	0.1835579111121886	0.13923879531714733	0.12000716799041203	0.17820379940626224	0.13529744828731916	0.1580892570310085	0.1550668451926905	0.16177409426572595	0.2126241620208038	0.19835943285924887	0.22650543536053144	0.20131844219838674	0.18389302046982672	0.15581226146462065	0.16611696039298904	0.16664753412013725	0.12802018073690002	0.2117582293796908
mfj_____________A	0.20248579506704878	0.27058305061174664	0.2056055018380665	0.16085403188450384	0.1348329479735189	0.24271153996765574	0.15340875823478556	0.18804650536364126	0.17228083252714732	0.1848916702456442	0.2367354044750074	0.23321577016990439	0.2638915734306579	0.22806313663473976	0.21127032832535575	0.18798292576555478	0.17208684630222976	0.19202994554608616	0.19980912123666586	0.260978700385693
